year,species_code,sex,sex_desc,length,iss,nss,nhl
1990,10130,0,total,27,3.178384363415994,5,3
1990,10130,0,total,28,4.4598227000776856,8,4
1990,10130,0,total,28,4.4598227000776856,8,3
1990,10130,0,total,29,3.993107165158677,9,3
1990,10130,0,total,29,3.993107165158677,9,4
1990,10130,0,total,30,4.384876823811381,8,3
1990,10130,0,total,30,4.384876823811381,8,3
1990,10130,0,total,31,5.980275241375344,13,4
1990,10130,0,total,31,5.980275241375344,13,4
1990,10130,0,total,32,4.421048358283493,10,5
1990,10130,0,total,32,4.421048358283493,10,4
1990,10130,0,total,33,7.277235945077046,15,6
1990,10130,0,total,33,7.277235945077046,15,6
1990,10130,0,total,34,5.130514077958842,10,4
1990,10130,0,total,34,5.130514077958842,10,4
1990,10130,0,total,35,4.659044017519009,9,5
1990,10130,0,total,35,4.659044017519009,9,2
1990,10130,0,total,36,4.670592407158648,9,5
1990,10130,0,total,36,4.670592407158648,9,4
1990,10130,0,total,37,3.179039646438966,7,3
1990,10130,0,total,37,3.179039646438966,7,3
1990,10130,0,total,38,4.8340463511909055,11,2
1990,10130,0,total,38,4.8340463511909055,11,5
1990,10130,0,total,39,3.1481379076779175,7,2
1990,10130,0,total,39,3.1481379076779175,7,3
1990,10130,0,total,40,3.092743741226455,6,2
1990,10130,0,total,40,3.092743741226455,6,4
1990,10130,0,total,41,1.7743992087520402,4,2
1990,10130,0,total,42,3.671061668568863,7,1
1990,10130,0,total,42,3.671061668568863,7,5
1990,10130,0,total,43,2.460023586255531,4,2
1990,10130,0,total,44,1.8422981082603314,3,3
1990,10130,0,total,45,3.2428769144339564,5,5
1990,10130,0,total,46,3.120353042473695,4,3
1990,10130,0,total,47,2.7210418076923037,4,1
1990,10130,0,total,47,2.7210418076923037,4,2
1990,10130,0,total,48,1.648011611845991,2,2
1990,10130,0,total,49,1.5565086958584264,2,2
1990,10130,1,male,11,1.9805363714030708,1,1
1990,10130,1,male,12,1.478022674322256,1,1
1990,10130,1,male,14,1.3048205871692642,1,1
1990,10130,1,male,16,1.4383300427814978,1,1
1990,10130,1,male,17,1.5782390289530108,1,1
1990,10130,1,male,18,2.85223291594333,2,2
1990,10130,1,male,19,3.362626739962056,4,3
1990,10130,1,male,20,3.291330360305327,5,5
1990,10130,1,male,21,2.8300091494436703,2,2
1990,10130,1,male,22,3.984523531411514,4,3
1990,10130,1,male,23,2.8175970311561054,5,5
1990,10130,1,male,24,3.5967995011104525,6,5
1990,10130,1,male,25,2.906661817127067,6,4
1990,10130,1,male,26,3.2810184268857117,5,4
1990,10130,1,male,27,2.068352364617495,2,2
1990,10130,1,male,28,3.6861483941515027,5,4
1990,10130,1,male,29,2.496100671385217,3,3
1990,10130,1,male,30,3.378133462858319,4,3
1990,10130,1,male,31,4.131240541471353,7,4
1990,10130,1,male,32,2.5974024767816233,5,5
1990,10130,1,male,33,3.4448877011644785,7,6
1990,10130,1,male,34,3.9057278863473615,5,4
1990,10130,1,male,35,3.7867673075460853,6,5
1990,10130,1,male,36,3.64370599722688,5,5
1990,10130,1,male,37,2.409982927573541,3,3
1990,10130,1,male,38,2.078010117254006,4,2
1990,10130,1,male,39,1.895058011164411,3,2
1990,10130,1,male,40,1.5981775959972429,2,2
1990,10130,1,male,42,1.0390382402729408,1,1
1990,10130,1,male,47,1.064032724282517,1,1
1990,10130,2,female,12,1.2830188679245282,1,1
1990,10130,2,female,13,1.4524495677233429,1,1
1990,10130,2,female,14,3.599734914735394,2,2
1990,10130,2,female,16,2.0239909633582873,2,2
1990,10130,2,female,17,1.730844730003406,2,2
1990,10130,2,female,18,3.3913187337459463,4,3
1990,10130,2,female,20,2.647952185032662,4,4
1990,10130,2,female,21,3.5257280126106183,4,3
1990,10130,2,female,22,2.8716542302160586,4,3
1990,10130,2,female,23,3.183645645849167,4,3
1990,10130,2,female,24,3.065985523462857,3,3
1990,10130,2,female,25,2.829504912994377,5,4
1990,10130,2,female,26,2.464377716285888,3,3
1990,10130,2,female,27,2.8992794802108364,3,3
1990,10130,2,female,28,2.5189326925048534,3,3
1990,10130,2,female,29,3.233539746748454,6,4
1990,10130,2,female,30,3.2937781976848206,4,3
1990,10130,2,female,31,3.4993186168821455,6,4
1990,10130,2,female,32,3.0964833481122733,5,4
1990,10130,2,female,33,4.698219038804881,8,6
1990,10130,2,female,34,3.1592116106920898,5,4
1990,10130,2,female,35,2.723799218451959,3,2
1990,10130,2,female,36,2.3678861103035422,4,4
1990,10130,2,female,37,2.3563070539577056,4,3
1990,10130,2,female,38,4.24326448404521,7,5
1990,10130,2,female,39,3.317188010047025,4,3
1990,10130,2,female,40,2.979302455211363,4,4
1990,10130,2,female,41,1.7557540584056366,4,2
1990,10130,2,female,42,3.394404100564417,6,5
1990,10130,2,female,43,2.332512508689766,4,2
1990,10130,2,female,44,1.8214010649896573,3,3
1990,10130,2,female,45,3.1085612581223248,5,5
1990,10130,2,female,46,3.2069529890345345,4,3
1990,10130,2,female,47,2.1228463481839457,3,2
1990,10130,2,female,48,1.7021217177699932,2,2
1990,10130,2,female,49,1.5562875497564277,2,2
1990,10180,0,total,27,1.0632262787080244,1,1
1990,10180,0,total,28,2.307469465354781,2,1
1990,10180,0,total,29,2.545148662800723,3,2
1990,10180,0,total,29,2.545148662800723,3,1
1990,10180,0,total,30,1.526222246743377,2,1
1990,10180,0,total,30,1.526222246743377,2,1
1990,10180,0,total,31,2.436153592072042,4,1
1990,10180,0,total,31,2.436153592072042,4,1
1990,10180,0,total,32,2.198144111037817,3,1
1990,10180,0,total,32,2.198144111037817,3,2
1990,10180,0,total,33,3.5383665314667114,6,3
1990,10180,0,total,33,3.5383665314667114,6,3
1990,10180,0,total,34,3.656089125180817,8,2
1990,10180,0,total,34,3.656089125180817,8,4
1990,10180,0,total,35,3.869190587217862,7,3
1990,10180,0,total,35,3.869190587217862,7,3
1990,10180,0,total,36,4.06929821937709,8,6
1990,10180,0,total,36,4.06929821937709,8,2
1990,10180,0,total,37,4.1398085543496945,10,5
1990,10180,0,total,37,4.1398085543496945,10,4
1990,10180,0,total,38,5.357937583106125,13,5
1990,10180,0,total,38,5.357937583106125,13,6
1990,10180,0,total,39,5.896233021013286,13,4
1990,10180,0,total,39,5.896233021013286,13,5
1990,10180,0,total,40,5.338766785035906,12,7
1990,10180,0,total,40,5.338766785035906,12,4
1990,10180,0,total,41,4.505864962095679,11,3
1990,10180,0,total,41,4.505864962095679,11,5
1990,10180,0,total,42,4.003091274337555,9,4
1990,10180,0,total,42,4.003091274337555,9,4
1990,10180,0,total,43,5.6293833375556845,12,4
1990,10180,0,total,43,5.6293833375556845,12,5
1990,10180,0,total,44,3.213217254130013,7,3
1990,10180,0,total,44,3.213217254130013,7,4
1990,10180,0,total,45,3.6309564377156884,9,3
1990,10180,0,total,45,3.6309564377156884,9,5
1990,10180,0,total,46,2.3570032567944983,4,3
1990,10180,0,total,47,3.8267129400288455,8,1
1990,10180,0,total,47,3.8267129400288455,8,7
1990,10180,0,total,48,4.102238297390376,9,3
1990,10180,0,total,48,4.102238297390376,9,5
1990,10180,0,total,49,2.9491111075385295,6,1
1990,10180,0,total,49,2.9491111075385295,6,5
1990,10180,0,total,50,3.327134847556057,8,7
1990,10180,0,total,51,3.2580200377888913,7,1
1990,10180,0,total,51,3.2580200377888913,7,6
1990,10180,0,total,52,2.8592152059937974,6,6
1990,10180,0,total,53,2.2310992710685285,4,4
1990,10180,0,total,54,2.0662546112192066,3,3
1990,10180,0,total,55,1.1906327572007278,1,1
1990,10180,0,total,56,1.8682353808630083,3,3
1990,10180,0,total,58,1.1783589601724735,1,1
1990,10180,0,total,63,1.055516673615474,1,1
1990,10180,1,male,27,1.1360098127093456,1,1
1990,10180,1,male,29,2.3907000164731804,2,2
1990,10180,1,male,30,1.213914626458674,1,1
1990,10180,1,male,31,2.347161703490836,3,1
1990,10180,1,male,32,1.041098460517836,1,1
1990,10180,1,male,33,3.617522335028969,3,3
1990,10180,1,male,34,1.8826598786118243,3,2
1990,10180,1,male,35,3.154255840563273,4,3
1990,10180,1,male,36,3.274380605449091,6,6
1990,10180,1,male,37,2.44112259776951,6,5
1990,10180,1,male,38,3.7207870256716147,7,5
1990,10180,1,male,39,2.724785886376139,6,4
1990,10180,1,male,40,4.066237878693217,8,7
1990,10180,1,male,41,2.535307136940597,5,3
1990,10180,1,male,42,2.677562904350436,5,4
1990,10180,1,male,43,2.735799361046959,5,4
1990,10180,1,male,44,1.9695763925321774,3,3
1990,10180,1,male,45,1.693693729439636,3,3
1990,10180,1,male,47,1.119350650492559,1,1
1990,10180,1,male,48,1.6373468607403812,3,3
1990,10180,1,male,49,1.2386505606833758,1,1
1990,10180,1,male,51,1.0462064502804822,1,1
1990,10180,2,female,28,2.078444713948299,2,1
1990,10180,2,female,29,0.9730345274829232,1,1
1990,10180,2,female,30,1.3674282951252414,1,1
1990,10180,2,female,31,1.1121243341262417,1,1
1990,10180,2,female,32,1.2122354519266483,2,2
1990,10180,2,female,33,2.625207860692643,3,3
1990,10180,2,female,34,4.086413682794775,5,4
1990,10180,2,female,35,2.111333289103198,3,3
1990,10180,2,female,36,1.6397848037383742,2,2
1990,10180,2,female,37,2.909954340570011,4,4
1990,10180,2,female,38,2.5723899948311666,6,6
1990,10180,2,female,39,3.2646257473461686,7,5
1990,10180,2,female,40,2.7886103322076443,4,4
1990,10180,2,female,41,2.953907531311346,6,5
1990,10180,2,female,42,2.3260576197014124,4,4
1990,10180,2,female,43,3.758221774513916,7,5
1990,10180,2,female,44,2.5860205335320745,4,4
1990,10180,2,female,45,3.389200492582018,6,5
1990,10180,2,female,46,2.276647826584249,4,3
1990,10180,2,female,47,3.198281933946142,7,7
1990,10180,2,female,48,3.12429258417244,6,5
1990,10180,2,female,49,2.722486075551461,5,5
1990,10180,2,female,50,3.592027392320221,8,7
1990,10180,2,female,51,3.180540271557567,6,6
1990,10180,2,female,52,3.061297408871159,6,6
1990,10180,2,female,53,2.2210483037739985,4,4
1990,10180,2,female,54,1.995063197617298,3,3
1990,10180,2,female,55,1.0252646874385034,1,1
1990,10180,2,female,56,1.8940074201565604,3,3
1990,10180,2,female,58,1.2629846574146257,1,1
1990,10180,2,female,63,1.088570096059896,1,1
1990,10200,0,total,18,1.2827741505516657,1,1
1990,10200,0,total,19,1.525688828954061,3,2
1990,10200,0,total,19,1.525688828954061,3,1
1990,10200,0,total,20,1.4890270953478884,3,2
1990,10200,0,total,21,1.7946228173547898,5,2
1990,10200,0,total,21,1.7946228173547898,5,1
1990,10200,0,total,22,1.4398663575704809,3,1
1990,10200,0,total,22,1.4398663575704809,3,2
1990,10200,0,total,23,1.5412139205661117,4,1
1990,10200,0,total,23,1.5412139205661117,4,3
1990,10200,0,total,24,2.854105322643607,5,3
1990,10200,0,total,24,2.854105322643607,5,1
1990,10200,0,total,25,3.9374275137080987,5,3
1990,10200,0,total,25,3.9374275137080987,5,1
1990,10200,0,total,26,3.291734720707027,8,4
1990,10200,0,total,26,3.291734720707027,8,3
1990,10200,0,total,27,4.4399361429213915,6,3
1990,10200,0,total,27,4.4399361429213915,6,2
1990,10200,0,total,28,4.550240507527646,9,3
1990,10200,0,total,28,4.550240507527646,9,2
1990,10200,0,total,29,3.551032300130578,5,2
1990,10200,0,total,29,3.551032300130578,5,2
1990,10200,0,total,30,5.028240583995271,10,4
1990,10200,0,total,30,5.028240583995271,10,5
1990,10200,0,total,31,4.975960995151367,11,6
1990,10200,0,total,31,4.975960995151367,11,3
1990,10200,0,total,32,4.243451693433333,8,3
1990,10200,0,total,32,4.243451693433333,8,3
1990,10200,0,total,33,2.840686786841155,9,5
1990,10200,0,total,33,2.840686786841155,9,3
1990,10200,0,total,34,4.3973761739163315,12,5
1990,10200,0,total,34,4.3973761739163315,12,5
1990,10200,0,total,35,3.21868896227756,13,6
1990,10200,0,total,35,3.21868896227756,13,5
1990,10200,0,total,36,5.066735010638053,12,6
1990,10200,0,total,36,5.066735010638053,12,5
1990,10200,0,total,37,4.994071032191033,11,3
1990,10200,0,total,37,4.994071032191033,11,7
1990,10200,0,total,38,5.3620969577003255,14,6
1990,10200,0,total,38,5.3620969577003255,14,7
1990,10200,0,total,39,5.255082342067853,13,5
1990,10200,0,total,39,5.255082342067853,13,7
1990,10200,0,total,40,7.023550100352901,15,7
1990,10200,0,total,40,7.023550100352901,15,6
1990,10200,0,total,41,5.420149888023586,11,3
1990,10200,0,total,41,5.420149888023586,11,7
1990,10200,0,total,42,3.7872496705354197,11,3
1990,10200,0,total,42,3.7872496705354197,11,7
1990,10200,0,total,43,4.240636599161433,10,1
1990,10200,0,total,43,4.240636599161433,10,7
1990,10200,0,total,44,4.589442237294636,8,1
1990,10200,0,total,44,4.589442237294636,8,7
1990,10200,0,total,45,4.065864560620592,6,1
1990,10200,0,total,45,4.065864560620592,6,3
1990,10200,0,total,46,3.3125524503022334,7,6
1990,10200,0,total,47,4.542311014102246,8,5
1990,10200,0,total,48,3.849264052829766,5,5
1990,10200,0,total,49,2.5877578912510213,6,1
1990,10200,0,total,49,2.5877578912510213,6,4
1990,10200,0,total,50,2.5350769797419215,3,3
1990,10200,0,total,51,1.7809542117171582,4,4
1990,10200,0,total,52,1.2842085611393141,2,2
1990,10200,0,total,53,1.8456204981266928,2,2
1990,10200,0,total,55,1.940281654687244,2,2
1990,10200,1,male,18,1.3132994019850885,1,1
1990,10200,1,male,19,1.471292334142358,2,2
1990,10200,1,male,20,1.438680185602485,3,2
1990,10200,1,male,21,1.517744293694496,3,2
1990,10200,1,male,22,1.442255502820187,1,1
1990,10200,1,male,23,1.363662609686097,1,1
1990,10200,1,male,24,2.8860853923779892,4,3
1990,10200,1,male,25,3.2403474675433777,4,3
1990,10200,1,male,26,2.3977462522866495,5,4
1990,10200,1,male,27,3.2580489294358594,4,3
1990,10200,1,male,28,3.9733058835719555,5,3
1990,10200,1,male,29,2.9665488736329233,3,2
1990,10200,1,male,30,2.6676452341076193,4,4
1990,10200,1,male,31,4.383248424548336,7,6
1990,10200,1,male,32,2.47061627041897,4,3
1990,10200,1,male,33,2.830410911806447,6,5
1990,10200,1,male,34,3.080963462497985,6,5
1990,10200,1,male,35,2.669397191905302,7,6
1990,10200,1,male,36,3.4424040570964434,7,6
1990,10200,1,male,37,3.8812914862439385,4,3
1990,10200,1,male,38,3.2964626921691638,7,6
1990,10200,1,male,39,4.220700992699859,6,5
1990,10200,1,male,40,4.480574479046861,8,7
1990,10200,1,male,41,3.2391814287946703,4,3
1990,10200,1,male,42,2.1573195108494914,4,3
1990,10200,1,male,43,1.1104572700580173,1,1
1990,10200,1,male,44,1.2012595793795324,1,1
1990,10200,1,male,45,1.3247986702023211,1,1
1990,10200,1,male,49,1.0416972608138817,1,1
1990,10200,2,female,19,1.3801344741382486,1,1
1990,10200,2,female,21,1.4919814932352369,2,1
1990,10200,2,female,22,1.3750461641331289,2,2
1990,10200,2,female,23,1.4559776108585385,3,3
1990,10200,2,female,24,1.3720331094079181,1,1
1990,10200,2,female,25,1.5557901225001596,1,1
1990,10200,2,female,26,2.8785055888715307,3,3
1990,10200,2,female,27,1.4041352332566497,2,2
1990,10200,2,female,28,3.7741927518001,4,2
1990,10200,2,female,29,2.530844661258665,2,2
1990,10200,2,female,30,3.7992322008638113,6,5
1990,10200,2,female,31,3.6097639823114873,4,3
1990,10200,2,female,32,4.106684926748716,4,3
1990,10200,2,female,33,1.3723337946899705,3,3
1990,10200,2,female,34,3.571468799622252,6,5
1990,10200,2,female,35,2.2105101705678045,6,5
1990,10200,2,female,36,3.5870472577079875,5,5
1990,10200,2,female,37,4.11756033080882,7,7
1990,10200,2,female,38,4.349310430634602,7,7
1990,10200,2,female,39,4.192199794097255,7,7
1990,10200,2,female,40,3.8161649486820015,7,6
1990,10200,2,female,41,4.015888542180876,7,7
1990,10200,2,female,42,3.8142141005888797,7,7
1990,10200,2,female,43,4.406381134325049,9,7
1990,10200,2,female,44,4.491901489829195,7,7
1990,10200,2,female,45,3.8453515555123357,5,3
1990,10200,2,female,46,3.2060955013449752,7,6
1990,10200,2,female,47,4.433102388428758,8,5
1990,10200,2,female,48,3.6576512822103084,5,5
1990,10200,2,female,49,2.607714896836137,5,4
1990,10200,2,female,50,2.6733550185601165,3,3
1990,10200,2,female,51,1.82113519791207,4,4
1990,10200,2,female,52,1.2073049078390143,2,2
1990,10200,2,female,53,1.9231994900629135,2,2
1990,10200,2,female,55,2.0612621115428995,2,2
1990,21720,0,total,18,2.108600871977804,1,1
1990,21720,0,total,19,3.396191109573476,3,1
1990,21720,0,total,20,4.1389676446038255,4,1
1990,21720,0,total,20,4.1389676446038255,4,2
1990,21720,0,total,21,2.524118298276135,1,1
1990,21720,0,total,23,3.2639587679469875,4,3
1990,21720,0,total,23,3.2639587679469875,4,1
1990,21720,0,total,24,2.4265562915758356,3,3
1990,21720,0,total,25,3.2999902071696092,3,1
1990,21720,0,total,25,3.2999902071696092,3,1
1990,21720,0,total,26,2.0086805945982413,1,1
1990,21720,0,total,27,3.405524939450314,2,1
1990,21720,0,total,27,3.405524939450314,2,1
1990,21720,0,total,28,3.057123887282179,2,2
1990,21720,0,total,29,1.6027985371283193,1,1
1990,21720,0,total,30,1.7959651984976703,3,2
1990,21720,0,total,31,2.135199249900489,4,1
1990,21720,0,total,31,2.135199249900489,4,1
1990,21720,0,total,32,2.26823237399898,4,1
