year,species_code,sex,sex_desc,length,iss,nss,nhl
1993,10180,1,male,25,4.821924734342468,4,1
1993,10180,1,male,30,1.0185575617666307,1,1
1993,10180,1,male,35,4.771785049082447,11,8
1993,10180,1,male,40,14.81586288166746,29,9
1993,10180,1,male,45,22.672863172587892,37,12
1993,10180,1,male,50,9.791509994760517,17,12
1993,10180,1,male,55,2.765161957683125,6,3
1993,10180,2,female,25,2.7372595841514915,2,1
1993,10180,2,female,30,3.2647673130324693,5,3
1993,10180,2,female,35,3.612356417645693,8,7
1993,10180,2,female,40,9.901660571107282,19,8
1993,10180,2,female,45,18.047488676510795,31,15
1993,10180,2,female,50,19.02840475122997,35,16
1993,10180,2,female,55,14.70631219602634,24,14
1993,10180,2,female,60,11.70262644467439,19,13
1993,10180,2,female,65,2.2924768572358127,4,4
1993,10200,0,total,15,1.8423202322152596,5,2
1993,10200,0,total,15,1.8423202322152596,5,2
1993,10200,0,total,20,3.8532768576022676,25,6
1993,10200,0,total,20,3.8532768576022676,25,4
1993,10200,0,total,25,6.4790527382043175,26,6
1993,10200,0,total,25,6.4790527382043175,26,4
1993,10200,0,total,30,11.830567549644199,39,11
1993,10200,0,total,30,11.830567549644199,39,7
1993,10200,0,total,35,13.046023237045612,58,9
1993,10200,0,total,35,13.046023237045612,58,12
1993,10200,0,total,40,21.16815528812311,61,10
1993,10200,0,total,40,21.16815528812311,61,11
1993,10200,0,total,45,25.57212135442016,56,8
1993,10200,0,total,45,25.57212135442016,56,9
1993,10200,0,total,50,15.75865808859337,34,2
1993,10200,0,total,50,15.75865808859337,34,9
1993,10200,0,total,55,11.748840705713732,23,12
1993,10200,0,total,60,2.8263550060617524,5,4
1993,10200,1,male,15,1.592235954204261,2,2
1993,10200,1,male,20,3.3945904677829013,13,6
1993,10200,1,male,25,5.766534302004198,13,6
1993,10200,1,male,30,8.327118164328935,22,11
1993,10200,1,male,35,8.441686355208592,27,9
1993,10200,1,male,40,12.044681524972017,31,10
1993,10200,1,male,45,12.770810544236848,27,8
1993,10200,1,male,50,2.757931895309171,4,2
1993,10200,2,female,15,1.7621838868925146,3,2
1993,10200,2,female,20,2.7916230379781983,12,4
1993,10200,2,female,25,4.0702243186716185,13,4
1993,10200,2,female,30,5.9857051811990285,17,7
1993,10200,2,female,35,9.223756737502017,31,12
1993,10200,2,female,40,10.572964985943393,30,11
1993,10200,2,female,45,14.316106121114537,29,9
1993,10200,2,female,50,14.318512908831353,30,9
1993,10200,2,female,55,11.652942583779232,23,12
1993,10200,2,female,60,2.772132023364082,5,4
1993,21720,0,total,15,6.227285198779411,11,4
1993,21720,0,total,15,6.227285198779411,11,2
1993,21720,0,total,20,14.92143552127343,49,11
1993,21720,0,total,20,14.92143552127343,49,6
1993,21720,0,total,25,20.92904356744337,42,9
1993,21720,0,total,25,20.92904356744337,42,13
1993,21720,0,total,30,4.5482210279773945,35,9
1993,21720,0,total,30,4.5482210279773945,35,7
1993,21720,0,total,35,5.93384864371848,38,10
1993,21720,0,total,35,5.93384864371848,38,9
1993,21720,0,total,40,13.193363918050705,53,13
1993,21720,0,total,40,13.193363918050705,53,15
1993,21720,0,total,45,6.85102240410801,56,14
1993,21720,0,total,45,6.85102240410801,56,15
1993,21720,0,total,50,13.736283306226921,58,15
1993,21720,0,total,50,13.736283306226921,58,14
1993,21720,0,total,55,9.406554438617555,71,20
1993,21720,0,total,55,9.406554438617555,71,17
1993,21720,0,total,60,15.115071295309797,77,19
1993,21720,0,total,60,15.115071295309797,77,18
1993,21720,0,total,65,11.82184249778615,70,19
1993,21720,0,total,65,11.82184249778615,70,21
1993,21720,0,total,70,11.792089544147078,73,24
1993,21720,0,total,70,11.792089544147078,73,23
1993,21720,0,total,75,10.508251010089976,63,17
1993,21720,0,total,75,10.508251010089976,63,23
1993,21720,0,total,80,11.728643854243392,42,9
1993,21720,0,total,80,11.728643854243392,42,25
1993,21720,0,total,85,4.15078054267343,25,5
1993,21720,0,total,85,4.15078054267343,25,12
1993,21720,0,total,90,6.3991429056367055,19,5
1993,21720,0,total,90,6.3991429056367055,19,11
1993,21720,0,total,95,4.983954395153874,10,1
1993,21720,0,total,95,4.983954395153874,10,7
1993,21720,0,total,100,2.4657491478144675,9,8
1993,21720,0,total,105,1.9558198778256248,2,1
1993,21720,0,total,105,1.9558198778256248,2,1
